"nfid","countrycode"
70104312,IT
70171944,IT
70113008,IT
70084800,IT
70218320,IT
70177688,IT
70098328,IT
70215464,IT
70241792,IT
70230416,IT
70213128,IT
70099112,IT
80025920,IT
70113008,IT
70122720,IT
80029648,IT
70087544,IT
70242632,IT
70187744,IT
70252896,IT
70113008,IT
70304192,IT
70097576,IT
70105600,IT
70113000,IT
70095136,IT
70142432,IT
70204944,IT
70056440,IT
70058016,IT
70140440,IT
70058024,IT
70060008,IT
70103760,IT
80003200,IT
70104896,IT
70103760,IT
70130480,IT
70047104,IT
70143840,IT
70297816,IT
70108776,IT
70060008,IT
70084792,IT
70077552,IT
70143856,IT
70058024,IT
70075480,IT
70143840,IT
70101280,IT
70054920,IT
70099616,IT
70060008,IT
70058032,IT
70143832,IT
70119808,IT
70103760,IT
70100384,IT
70267000,IT
70087536,IT
70097584,IT
70077544,IT
70059984,IT
70090336,IT
70100376,IT
70103520,IT
70105120,IT
70115616,IT
70102784,IT
70113672,IT
70117024,IT
70114976,IT
70100400,IT
70077552,IT
70100560,IT
70117296,IT
70058016,IT
70109888,IT
70204984,IT
70106456,IT
70063584,IT
70111160,IT
70085616,IT
70309456,IT
70101040,IT
70134544,IT
70117584,IT
70096752,IT
70110880,IT
70084192,IT
70117040,IT
70303288,IT
70114464,IT
70111280,IT
70047104,IT
70155592,IT
70060016,IT
70098608,IT
70084800,IT
70083112,IT
70075480,IT
70112736,IT
70105904,IT
70124656,IT
70286904,IT
70295584,IT
70254960,IT
70254960,IT
70254944,IT
80025416,IT
70295568,IT
70295568,IT
70295576,IT
70254968,IT
70155568,IT
70295568,IT
70222984,IT
70058016,IT
70098896,IT
70144536,IT
70180088,IT
80025408,IT
70044592,IT
70044688,IT
80036144,IT
70058016,IT
80049272,IT
70113008,IT
80073432,IT
70101696,IT
70084784,IT
70093696,IT
70129080,IT
70058008,IT
70237072,IT
80057824,IT
70254968,IT
70120160,IT
70240528,IT
80082160,IT
70077552,IT
70115632,IT
70242144,IT
80081704,IT
80109040,IT
70102776,IT
80134528,IT
70308192,IT
70158360,IT
80123552,IT
80125776,IT
70082640,IT
80164872,IT
70109472,IT
70082272,IT
70084408,IT
70128216,IT
80125496,IT
80125488,IT
80188768,IT
70308192,IT
70083536,IT
80235768,IT
80204472,IT
70080040,IT
70062160,IT
81005280,IT
81005280,IT
70114592,IT
70123120,IT
70113304,IT
70090032,IT
70125880,IT
70127592,IT
70123120,IT
70123120,IT
70117264,IT
70113304,IT
70123120,IT
70107496,IT
70123120,IT
70100640,IT
70123120,IT
70084776,IT
70068800,IT
70114592,IT
70071832,IT
70109760,IT
70108592,IT
70106272,IT
70090072,IT
70121520,IT
81149208,IT
70254352,IT
81241000,IT
81237760,IT
81232432,IT
70109680,IT
81254576,IT
81254696,IT
81254656,IT
81254672,IT
81254552,IT
81254672,IT
81254584,IT
81254696,IT
70140920,IT
81254504,IT
81254544,IT
81254584,IT
81254704,IT
70153392,IT
70143832,IT
70143832,IT
81286600,IT
70091144,IT
70244568,IT
70111992,IT
70295560,IT
81354216,IT
81351464,IT
81382064,IT
81382136,IT
81382200,IT
70108544,IT
70295576,IT
70295576,IT
70248984,IT
70254976,IT
70295568,IT
70295584,IT
70295568,IT
81382192,IT
81382104,IT
81382208,IT
81382200,IT
81424368,IT
81409232,IT
70112480,IT
81386992,IT
81446624,IT
81457056,IT
81457040,IT
81457216,IT
81457224,IT
81457248,IT
81457024,IT
81409192,IT
81409312,IT
70242944,IT
70119424,IT
70108792,IT
81409464,IT
80108760,IT
81409392,IT
70202144,IT
70197440,IT
70206632,IT
70131312,IT
70206128,IT
70154928,IT
70241424,IT
70243424,IT
70123920,IT
70138792,IT
70226288,IT
70302576,IT
70215440,IT
70286808,IT
70304256,IT
70162960,IT
70294800,IT
70114344,IT
70229184,IT
70128696,IT
70166232,IT
70115880,IT
70221344,IT
70205672,IT
70253400,IT
70242632,IT
70258488,IT
70241344,IT
70286008,IT
70117696,IT
70304256,IT
70234440,IT
70259464,IT
70234440,IT
70125232,IT
70140920,IT
70252976,IT
70206672,IT
70215456,IT
70142824,IT
70221440,IT
70251896,IT
70135880,IT
70272744,IT
80027560,IT
70125928,IT
70175632,IT
70228104,IT
70121712,IT
70236016,IT
70136152,IT
70219488,IT
70142888,IT
70126576,IT
70138792,IT
70171584,IT
70217912,IT
70117296,IT
70243440,IT
70202056,IT
70115632,IT
70109896,IT
70153856,IT
70243448,IT
70178624,IT
70142824,IT
70111320,IT
70117288,IT
70244168,IT
70195800,IT
70221488,IT
70218752,IT
70184048,IT
70167072,IT
70202144,IT
70131760,IT
70119440,IT
70248184,IT
70117288,IT
70282168,IT
70244160,IT
70227648,IT
70282128,IT
70220032,IT
70119808,IT
80011024,IT
70230640,IT
70189288,IT
70130672,IT
70154160,IT
70196144,IT
70235480,IT
70127232,IT
70220032,IT
70131312,IT
70259176,IT
70135896,IT
70142824,IT
70285368,IT
70132720,IT
70118400,IT
70128672,IT
70140912,IT
70132760,IT
70167080,IT
70258296,IT
70189904,IT
80007968,IT
70127224,IT
70227656,IT
70293104,IT
70184056,IT
70225000,IT
70180296,IT
70296344,IT
70264888,IT
70278880,IT
70142824,IT
70181656,IT
80031792,IT
70243456,IT
70139072,IT
70229040,IT
70303288,IT
80020936,IT
70258368,IT
80006144,IT
70123120,IT
70257816,IT
70150440,IT
70260992,IT
70202336,IT
70158424,IT
70208816,IT
70219528,IT
70165480,IT
70228008,IT
70211472,IT
70289304,IT
70303288,IT
70139072,IT
70229040,IT
70229048,IT
70229040,IT
70217384,IT
70262616,IT
70189312,IT
70218680,IT
70202136,IT
70201440,IT
70208104,IT
70130448,IT
80005872,IT
70139552,IT
70185192,IT
70230768,IT
70144648,IT
70117296,IT
70232048,IT
70229040,IT
70178624,IT
70141584,IT
70178624,IT
70121504,IT
70167064,IT
70167072,IT
70213472,IT
70139384,IT
70153552,IT
70295584,IT
70241760,IT
70153552,IT
80022960,IT
80025408,IT
70152216,IT
70295568,IT
70281360,IT
80023008,IT
70129584,IT
70236560,IT
70140904,IT
70189504,IT
70205688,IT
70205688,IT
70202144,IT
80040120,IT
80008584,IT
80035680,IT
80035688,IT
70250400,IT
70217376,IT
70217912,IT
70135896,IT
70117312,IT
80059048,IT
70119456,IT
80075600,IT
80057176,IT
80064272,IT
80075912,IT
70155536,IT
70261048,IT
70167072,IT
70221488,IT
80094960,IT
80093832,IT
80058560,IT
70216224,IT
80091344,IT
70201872,IT
70127240,IT
70213464,IT
70202144,IT
80104168,IT
80095232,IT
70304248,IT
80113904,IT
80108776,IT
70290912,IT
70241120,IT
80134440,IT
80134520,IT
80097248,IT
80132336,IT
70202144,IT
80111920,IT
80111880,IT
80131560,IT
70170280,IT
80107216,IT
80135640,IT
80039968,IT
80117264,IT
80164864,IT
80169680,IT
80175624,IT
80164864,IT
80164864,IT
70268208,IT
70236016,IT
70176968,IT
80165856,IT
70261056,IT
70204288,IT
80166512,IT
80178944,IT
70229496,IT
70257776,IT
70144560,IT
80202272,IT
70259408,IT
80221776,IT
70278880,IT
70251160,IT
80039904,IT
70245000,IT
80236280,IT
80236280,IT
81006960,IT
81005280,IT
81003432,IT
81005216,IT
70139072,IT
70139072,IT
70219528,IT
70187504,IT
70229048,IT
70213512,IT
70139544,IT
70229552,IT
70225600,IT
80988064,IT
70263184,IT
70215464,IT
70229040,IT
70241088,IT
70254344,IT
70185136,IT
70139072,IT
70139072,IT
70123128,IT
70185144,IT
81043352,IT
70215456,IT
81010872,IT
81010872,IT
81010864,IT
70157264,IT
81137488,IT
81192888,IT
81192936,IT
70257840,IT
81149216,IT
81193000,IT
81192992,IT
81193008,IT
81151080,IT
70134536,IT
70181736,IT
81232408,IT
81219480,IT
81219408,IT
70139560,IT
81232432,IT
70262784,IT
81254752,IT
81254784,IT
81254744,IT
81254736,IT
81254784,IT
81260304,IT
81262872,IT
81254776,IT
81254784,IT
81270776,IT
70217928,IT
81254752,IT
81270776,IT
81252528,IT
70302480,IT
81270776,IT
81277544,IT
81314928,IT
81277568,IT
81003928,IT
81334880,IT
81334872,IT
70261048,IT
70189056,IT
81351464,IT
81332616,IT
81382136,IT
81382120,IT
81382176,IT
81382208,IT
81382160,IT
81382168,IT
81424368,IT
70298944,IT
81453968,IT
81409272,IT
81412208,IT
80005456,IT
81457056,IT
81457056,IT
81457040,IT
81446616,IT
81409128,IT
81408952,IT
81408992,IT
81409008,IT
70233320,IT
81409048,IT
70272704,IT
70262456,IT
70305880,IT
70253160,IT
80027568,IT
80018984,IT
70300624,IT
70281344,IT
80000136,IT
70304248,IT
70290568,IT
70242312,IT
70300064,IT
70300800,IT
80019504,IT
70308280,IT
70278936,IT
80032640,IT
70267728,IT
70281536,IT
80026432,IT
70271776,IT
80031712,IT
80029520,IT
70266672,IT
70241752,IT
70299288,IT
70272728,IT
80029200,IT
70304184,IT
70242312,IT
70290568,IT
70295416,IT
70279184,IT
70305216,IT
80005440,IT
70296736,IT
80008432,IT
80009432,IT
70299904,IT
70304192,IT
80026224,IT
70266672,IT
70301872,IT
70306704,IT
70279856,IT
70281560,IT
70263888,IT
70243344,IT
80005776,IT
70245232,IT
70243680,IT
70254520,IT
70256944,IT
70275600,IT
70283264,IT
70298992,IT
70273616,IT
70269568,IT
70271488,IT
70273640,IT
70291088,IT
70299040,IT
80002480,IT
70295760,IT
70296968,IT
70275280,IT
70287760,IT
70268488,IT
70284280,IT
70275600,IT
80005824,IT
80032080,IT
70287288,IT
80031648,IT
70275776,IT
70219528,IT
70254352,IT
70292832,IT
70254352,IT
70045264,IT
70229048,IT
70261360,IT
70301280,IT
70252880,IT
70275600,IT
70273616,IT
70269488,IT
70297760,IT
70289952,IT
70253168,IT
80041600,IT
80023688,IT
70264800,IT
70297816,IT
80013888,IT
80013792,IT
70298736,IT
70267728,IT
70273232,IT
70230640,IT
70298248,IT
70299904,IT
70251536,IT
80036408,IT
80007408,IT
70305896,IT
80042304,IT
70264800,IT
70295696,IT
70264800,IT
70299272,IT
70302192,IT
80015784,IT
80029624,IT
80015568,IT
70270776,IT
70306648,IT
80046344,IT
80013944,IT
70267240,IT
80057136,IT
80020544,IT
80040328,IT
80013776,IT
70305928,IT
70243456,IT
70294664,IT
80025264,IT
70305904,IT
80059456,IT
80033776,IT
80049208,IT
80024056,IT
70266672,IT
70208104,IT
80048096,IT
70291088,IT
80080544,IT
70305904,IT
70243464,IT
80073184,IT
80065488,IT
70281528,IT
70295184,IT
80063888,IT
80057696,IT
80074904,IT
80079472,IT
70286696,IT
80052672,IT
80036744,IT
70305920,IT
70278936,IT
80013872,IT
70263888,IT
70285584,IT
70308000,IT
80052712,IT
80061360,IT
70293704,IT
70298416,IT
70291096,IT
80026240,IT
70299744,IT
80013544,IT
70276008,IT
70291096,IT
70307664,IT
70293672,IT
80013552,IT
80073288,IT
70305896,IT
80014752,IT
80019704,IT
80093328,IT
80103408,IT
80015152,IT
70305888,IT
70299904,IT
80113544,IT
80018696,IT
70305952,IT
80084768,IT
80108848,IT
80116760,IT
80038296,IT
70299744,IT
80134328,IT
80134432,IT
80130696,IT
80138032,IT
70296848,IT
80019584,IT
70241872,IT
80015792,IT
80008184,IT
80152088,IT
80113784,IT
80133256,IT
80014728,IT
80123616,IT
80155768,IT
80133312,IT
80142000,IT
80141336,IT
80141336,IT
80017528,IT
70301280,IT
80152896,IT
80164880,IT
80153232,IT
80164872,IT
80153232,IT
80127504,IT
80141256,IT
80015280,IT
80165296,IT
80165728,IT
80165848,IT
80165856,IT
70275752,IT
80165856,IT
70293704,IT
80061800,IT
70299808,IT
80187024,IT
80127520,IT
80189184,IT
80166432,IT
80211752,IT
80202920,IT
80193512,IT
80153464,IT
80229984,IT
70296736,IT
80194424,IT
80191008,IT
80231064,IT
80153464,IT
80061904,IT
80153464,IT
80235856,IT
80236280,IT
81011056,IT
70303432,IT
70303496,IT
70303424,IT
70303424,IT
81011032,IT
70303424,IT
80190104,IT
80190104,IT
70303432,IT
80999056,IT
80039912,IT
70254344,IT
70229048,IT
80190000,IT
70275072,IT
70303432,IT
80039904,IT
80999056,IT
81033648,IT
80993328,IT
80158688,IT
81010864,IT
81010872,IT
81010872,IT
80011544,IT
81010864,IT
81010864,IT
81043536,IT
81043544,IT
81077864,IT
81092768,IT
81186616,IT
80057136,IT
80176232,IT
81149216,IT
81155728,IT
81192960,IT
81186528,IT
70278992,IT
81172912,IT
81228864,IT
80020888,IT
81237760,IT
81232432,IT
81232432,IT
80036400,IT
81252520,IT
81228400,IT
81224552,IT
81254800,IT
81277552,IT
81278096,IT
81274984,IT
81313832,IT
81281408,IT
81281424,IT
70273256,IT
81281448,IT
81281416,IT
81325440,IT
81306464,IT
80019592,IT
81344088,IT
81334872,IT
81306464,IT
81228408,IT
81334888,IT
81334864,IT
81349560,IT
81377432,IT
81382160,IT
81382112,IT
81382080,IT
81382056,IT
81382104,IT
81382120,IT
81438160,IT
80127440,IT
80009248,IT
81409328,IT
81446616,IT
81457248,IT
81457032,IT
81457240,IT
81457216,IT
81457528,IT
81409072,IT
81408976,IT
81408984,IT
70273400,IT
81409000,IT
81504280,IT
70292992,IT
81504288,IT
81408960,IT
81409000,IT
81409032,IT
80011856,IT
80018992,IT
80038296,IT
80021952,IT
80010656,IT
80018296,IT
70302480,IT
80017536,IT
80025600,IT
70308064,IT
80025384,IT
80011848,IT
80020544,IT
80007944,IT
80025272,IT
80025552,IT
80022272,IT
80022632,IT
80038336,IT
80038160,IT
80025744,IT
80037480,IT
80038416,IT
80039392,IT
80028208,IT
80039816,IT
80030344,IT
80058848,IT
80062064,IT
80049904,IT
80060416,IT
80036592,IT
80025168,IT
80044968,IT
70139384,IT
80067944,IT
80050064,IT
80067616,IT
80045920,IT
80014424,IT
80066800,IT
80011208,IT
80011624,IT
80053656,IT
80046776,IT
80027160,IT
80031664,IT
80050008,IT
80027160,IT
80075008,IT
80070184,IT
80043048,IT
80044544,IT
80014848,IT
80023688,IT
80065584,IT
80059464,IT
80038440,IT
80045784,IT
80045808,IT
80049712,IT
80046352,IT
80049064,IT
80058424,IT
80079472,IT
80002312,IT
80074504,IT
80042368,IT
80081408,IT
80039520,IT
80090672,IT
80000768,IT
80039656,IT
80057968,IT
80028736,IT
80049872,IT
80083592,IT
80074248,IT
70301368,IT
80053560,IT
80080432,IT
80045664,IT
80015344,IT
80084448,IT
80071048,IT
80092656,IT
80062048,IT
80043576,IT
80073488,IT
80066080,IT
80018688,IT
80057968,IT
80092880,IT
80026504,IT
80022456,IT
80094456,IT
80051136,IT
80039720,IT
80085416,IT
80058424,IT
80062112,IT
80073288,IT
80046248,IT
80058464,IT
80076464,IT
80031800,IT
80049952,IT
80101096,IT
80031632,IT
80094560,IT
80085440,IT
80095864,IT
80077976,IT
80063992,IT
80025920,IT
80099752,IT
80094272,IT
80091880,IT
80083752,IT
80103320,IT
80098472,IT
80023616,IT
80106136,IT
80027984,IT
80082864,IT
80048064,IT
80048944,IT
80044096,IT
80045824,IT
80075008,IT
80037280,IT
80101496,IT
80049872,IT
80049936,IT
80105456,IT
80057968,IT
80046192,IT
80063264,IT
80026224,IT
80106928,IT
80104024,IT
80103008,IT
80036416,IT
80101400,IT
80080616,IT
80048224,IT
80095624,IT
80075592,IT
80013272,IT
80075560,IT
80061344,IT
70307656,IT
80113128,IT
80097352,IT
80087552,IT
80114800,IT
80097768,IT
80108384,IT
80094728,IT
80106976,IT
80066224,IT
80097352,IT
80063704,IT
80117784,IT
80097224,IT
80097040,IT
80064456,IT
80057280,IT
80102208,IT
80058064,IT
80093200,IT
80091744,IT
80089200,IT
80090368,IT
80057608,IT
80047616,IT
80013872,IT
80108160,IT
80058400,IT
80071344,IT
80078200,IT
80118928,IT
80096760,IT
80097432,IT
80057688,IT
80133120,IT
80123800,IT
80093104,IT
80118160,IT
80063952,IT
80057608,IT
80128096,IT
80057608,IT
80064512,IT
80057600,IT
80106304,IT
80092888,IT
80101824,IT
80141336,IT
80095696,IT
80113648,IT
80134496,IT
80134400,IT
80134432,IT
80127000,IT
80134608,IT
80097320,IT
80135672,IT
80134512,IT
80134512,IT
80134520,IT
80108984,IT
80081152,IT
80002536,IT
80106136,IT
80006232,IT
80134872,IT
80141856,IT
80041656,IT
80091744,IT
80128688,IT
80127560,IT
80075472,IT
80126648,IT
80095904,IT
80097472,IT
80108496,IT
80127888,IT
80116920,IT
80115688,IT
80113040,IT
80117440,IT
80108448,IT
80095200,IT
80094648,IT
80094256,IT
80113200,IT
80066072,IT
80006168,IT
80106032,IT
80131480,IT
80116256,IT
80083976,IT
80036656,IT
80007776,IT
80025680,IT
80117464,IT
80117536,IT
80127464,IT
80148272,IT
80114872,IT
80133184,IT
80082752,IT
80091656,IT
80096544,IT
70260512,IT
80109192,IT
80076160,IT
80123728,IT
80082944,IT
80017528,IT
80117536,IT
80115032,IT
80108616,IT
80107040,IT
80077400,IT
80150608,IT
80141784,IT
80074224,IT
80049872,IT
80109416,IT
80146296,IT
80063152,IT
80149280,IT
80104240,IT
80149136,IT
80098464,IT
80115104,IT
80100648,IT
80147904,IT
80141784,IT
80113616,IT
80117080,IT
80117744,IT
80142616,IT
80115672,IT
80029200,IT
80098288,IT
80103392,IT
80091248,IT
80065488,IT
80057168,IT
80098200,IT
80104416,IT
80119424,IT
80161104,IT
80077416,IT
80093296,IT
80128752,IT
80098808,IT
80114464,IT
80102200,IT
80160504,IT
80156928,IT
80104984,IT
80044952,IT
80144800,IT
80121352,IT
80123616,IT
80117632,IT
80133336,IT
80142552,IT
80154688,IT
80163224,IT
80134888,IT
80136544,IT
80073904,IT
80016592,IT
80105696,IT
80075824,IT
80116840,IT
80098288,IT
80118000,IT
80154688,IT
80116920,IT
80096784,IT
80081960,IT
80137088,IT
80145360,IT
80144448,IT
80099656,IT
80144400,IT
80148920,IT
80117936,IT
80161696,IT
80155792,IT
80093104,IT
80149592,IT
80097608,IT
80091864,IT
80156944,IT
80031712,IT
80103816,IT
80103416,IT
80164216,IT
80127544,IT
80157568,IT
80162992,IT
80096648,IT
80113672,IT
80103424,IT
80149256,IT
80121384,IT
80081152,IT
80167840,IT
80119232,IT
80159952,IT
80103424,IT
80165920,IT
80077504,IT
80037280,IT
80140952,IT
80141176,IT
80064512,IT
80144888,IT
80080160,IT
80098840,IT
80036400,IT
80101552,IT
80158576,IT
80132960,IT
80174904,IT
80126488,IT
80046312,IT
80091248,IT
80084800,IT
80111376,IT
80145144,IT
80144408,IT
80081952,IT
80132960,IT
80125512,IT
80104240,IT
80174352,IT
80174096,IT
80179832,IT
80182080,IT
80105688,IT
80106744,IT
80149144,IT
80149592,IT
80048472,IT
80141184,IT
80156680,IT
80168304,IT
80141256,IT
80176264,IT
80090368,IT
80115456,IT
80164032,IT
80107736,IT
80170608,IT
80095312,IT
80106336,IT
80158040,IT
80117680,IT
80156760,IT
80156856,IT
80173608,IT
80106504,IT
80115136,IT
80165848,IT
80165848,IT
80068120,IT
80083592,IT
80057280,IT
80107368,IT
80094720,IT
80131616,IT
80157568,IT
80098288,IT
80050104,IT
80045504,IT
80142096,IT
80158920,IT
80124088,IT
80121840,IT
80144800,IT
80121840,IT
80109144,IT
80097424,IT
80104320,IT
80166184,IT
80103728,IT
80103104,IT
80161640,IT
80059328,IT
80093104,IT
80093104,IT
80182656,IT
80176872,IT
80177680,IT
80101312,IT
80118528,IT
80151960,IT
80147984,IT
80057920,IT
80167648,IT
80114504,IT
80124096,IT
80185800,IT
80081376,IT
80204120,IT
80204120,IT
80204120,IT
80165224,IT
80067832,IT
80071224,IT
80180184,IT
80113704,IT
80152440,IT
80145696,IT
80162200,IT
80177832,IT
80190992,IT
80127520,IT
80117448,IT
80147760,IT
80116336,IT
80144456,IT
80163888,IT
80126992,IT
80127440,IT
80127504,IT
80099200,IT
80187224,IT
80118280,IT
80205560,IT
80195824,IT
80103280,IT
80148072,IT
80155808,IT
80161936,IT
80200048,IT
80195520,IT
80173480,IT
80204928,IT
80157800,IT
80103312,IT
80202608,IT
80185000,IT
80103512,IT
80191512,IT
80085312,IT
80161368,IT
80049280,IT
80106232,IT
80209632,IT
80199872,IT
80107032,IT
80196656,IT
80214728,IT
80196048,IT
80200992,IT
80163264,IT
80094624,IT
80196048,IT
80188472,IT
80208832,IT
80080512,IT
80093136,IT
80141960,IT
80188352,IT
80161336,IT
80199128,IT
80082016,IT
80158248,IT
80223224,IT
80226024,IT
80215152,IT
80192240,IT
80100648,IT
